"","Date","country","location","variable","value","dataSource","val.approx","USD_given","USD_interp"
"4260",2014-09-12,"Sierra Leone","WESTERN RURAL",NA,NA,NA,14,260870,19839679
"4261",2014-09-12,"Sierra Leone","PORT LOKO",NA,NA,NA,40,260870,19839679
"4262",2014-09-12,"Sierra Leone","BOMBALI",NA,NA,NA,30,260870,19839679
"4263",2014-09-12,"Sierra Leone","PUJEHUN",NA,NA,NA,3,260870,19839679
"4264",2014-09-12,"Sierra Leone","TONKOLILI",NA,NA,NA,15,260870,19839679
"4265",2014-09-12,"Sierra Leone","KONO",NA,NA,NA,8,260870,19839679
"4266",2014-09-12,"Sierra Leone","MOYAMBA",NA,NA,NA,13,260870,19839679
"4267",2014-09-13,"Guinea","N'ZEREKORE",NA,NA,NA,3,5082592,23867197
"4268",2014-09-13,"Guinea","KOUROUSSA",NA,NA,NA,1,5082592,23867197
"4269",2014-09-13,"Guinea","DABOLA",NA,NA,NA,1,5082592,23867197
"4270",2014-09-13,"Guinea","KINDIA",NA,NA,NA,1,5082592,23867197
"4271",2014-09-13,"Guinea","GUECKEDOU",NA,NA,NA,15,5082592,23867197
"4272",2014-09-13,"Guinea","KEROUANE",NA,NA,NA,4,5082592,23867197
"4273",2014-09-13,"Guinea","PITA",NA,NA,NA,1,5082592,23867197
"4274",2014-09-13,"Guinea","COYAH",NA,NA,NA,5,5082592,23867197
"4275",2014-09-13,"Guinea","YOMOU",NA,NA,NA,1,5082592,23867197
"4276",2014-09-13,"Guinea","TELIMELE",NA,NA,NA,1,5082592,23867197
"4277",2014-09-13,"Guinea","KISSIDOUGO",NA,NA,NA,1,5082592,23867197
"4278",2014-09-13,"Guinea","CONAKRY",NA,NA,NA,3,5082592,23867197
"4279",2014-09-13,"Guinea","DINGUIRAYE",NA,NA,NA,1,5082592,23867197
"4280",2014-09-13,"Guinea","MACENTA",NA,NA,NA,71,5082592,23867197
"4281",2014-09-13,"Guinea","FORECARIAH",NA,NA,NA,6,5082592,23867197
"4282",2014-09-13,"Guinea","SIGUIRI",NA,NA,NA,2,5082592,23867197
"4283",2014-09-13,"Guinea","BOFFA",NA,NA,NA,1,5082592,23867197
"4284",2014-09-13,"Liberia","RIVER GEE",NA,NA,NA,3,0,83533687
"4285",2014-09-13,"Liberia","NIMBA",NA,NA,NA,18,0,83533687
"4286",2014-09-13,"Liberia","MARYLAND",NA,NA,NA,1,0,83533687
"4287",2014-09-13,"Liberia","MONTSERRADO",NA,NA,NA,244,0,83533687
"4288",2014-09-13,"Liberia","SINOE",NA,NA,NA,1,0,83533687
"4289",2014-09-13,"Liberia","BONG",NA,NA,NA,17,0,83533687
"4290",2014-09-13,"Liberia","LOFA",NA,NA,NA,22,0,83533687
"4291",2014-09-13,"Liberia","GBARPOLU",NA,NA,NA,1,0,83533687
"4292",2014-09-13,"Liberia","BOMI",NA,NA,NA,23,0,83533687
"4293",2014-09-13,"Liberia","GRAND CAPE MOUNT",NA,NA,NA,2,0,83533687
"4294",2014-09-13,"Liberia","GRAND BASSA",NA,NA,NA,9,0,83533687
"4295",2014-09-13,"Liberia","MARGIBI",NA,NA,NA,84,0,83533687
"4296",2014-09-13,"Liberia","RIVERCESS",NA,NA,NA,1,0,83533687
"4297",2014-09-13,"Liberia","GRAND KRU",NA,NA,NA,1,0,83533687
"4298",2014-09-13,"Sierra Leone","WESTERN RURAL",NA,NA,NA,14,0,19839679
"4299",2014-09-13,"Sierra Leone","KAILAHUN",NA,NA,NA,18,0,19839679
"4300",2014-09-13,"Sierra Leone","TONKOLILI",NA,NA,NA,15,0,19839679
"4301",2014-09-13,"Sierra Leone","KOINADUGU",NA,NA,NA,1,0,19839679
"4302",2014-09-13,"Sierra Leone","FREETOWN",NA,NA,NA,15,0,19839679
"4303",2014-09-13,"Sierra Leone","KENEMA",NA,NA,NA,28,0,19839679
"4304",2014-09-13,"Sierra Leone","BOMBALI",NA,NA,NA,30,0,19839679
"4305",2014-09-13,"Sierra Leone","PUJEHUN",NA,NA,NA,3,0,19839679
"4306",2014-09-13,"Sierra Leone","BONTHE",NA,NA,NA,1,0,19839679
"4307",2014-09-13,"Sierra Leone","MOYAMBA",NA,NA,NA,13,0,19839679
"4308",2014-09-13,"Sierra Leone","BO",NA,NA,NA,17,0,19839679
"4309",2014-09-13,"Sierra Leone","PORT LOKO",NA,NA,NA,40,0,19839679
"4310",2014-09-13,"Sierra Leone","KONO",NA,NA,NA,8,0,19839679
"4311",2014-09-14,"Guinea","DALABA","CASES",2,"Patient database",2,0,23867197
"4312",2014-09-14,"Guinea","TELIMELE",NA,NA,NA,1,0,23867197
"4313",2014-09-14,"Guinea","DABOLA",NA,NA,NA,1,0,23867197
"4314",2014-09-14,"Guinea","KOUROUSSA",NA,NA,NA,1,0,23867197
"4315",2014-09-14,"Guinea","KINDIA",NA,NA,NA,1,0,23867197
"4316",2014-09-14,"Guinea","MACENTA","CASES",39,"Patient database",39,0,23867197
"4317",2014-09-14,"Guinea","CONAKRY","CASES",14,"Patient database",14,0,23867197
"4318",2014-09-14,"Guinea","N'ZEREKORE","CASES",17,"Patient database",17,0,23867197
"4319",2014-09-14,"Guinea","DINGUIRAYE",NA,NA,NA,1,0,23867197
"4320",2014-09-14,"Guinea","PITA",NA,NA,NA,1,0,23867197
"4321",2014-09-14,"Guinea","FORECARIAH","CASES",2,"Patient database",2,0,23867197
"4322",2014-09-14,"Guinea","KISSIDOUGO","CASES",1,"Patient database",1,0,23867197
"4323",2014-09-14,"Guinea","GUECKEDOU","CASES",6,"Patient database",6,0,23867197
"4324",2014-09-14,"Guinea","COYAH","CASES",2,"Patient database",2,0,23867197
"4325",2014-09-14,"Guinea","YOMOU",NA,NA,NA,1,0,23867197
"4326",2014-09-14,"Guinea","BOFFA",NA,NA,NA,1,0,23867197
"4327",2014-09-14,"Guinea","KEROUANE","CASES",11,"Patient database",11,0,23867197
"4328",2014-09-14,"Guinea","SIGUIRI",NA,NA,NA,2,0,23867197
"4329",2014-09-14,"Liberia","NIMBA","CASES",22,"Patient database",22,0,83533687
"4330",2014-09-14,"Liberia","MARYLAND","CASES",1,"Patient database",1,0,83533687
"4331",2014-09-14,"Liberia","MONTSERRADO","CASES",256,"Patient database",256,0,83533687
"4332",2014-09-14,"Liberia","GBARPOLU","CASES",1,"Patient database",1,0,83533687
"4333",2014-09-14,"Liberia","MARGIBI","CASES",86,"Patient database",86,0,83533687
"4334",2014-09-14,"Liberia","GRAND BASSA","CASES",12,"Patient database",12,0,83533687
"4335",2014-09-14,"Liberia","BONG","CASES",12,"Patient database",12,0,83533687
"4336",2014-09-14,"Liberia","LOFA","CASES",15,"Patient database",15,0,83533687
"4337",2014-09-14,"Liberia","RIVERCESS","CASES",1,"Patient database",1,0,83533687
"4338",2014-09-14,"Liberia","RIVER GEE",NA,NA,NA,3,0,83533687
"4339",2014-09-14,"Liberia","GRAND CAPE MOUNT","CASES",3,"Patient database",3,0,83533687
"4340",2014-09-14,"Liberia","GRAND KRU",NA,NA,NA,1,0,83533687
"4341",2014-09-14,"Liberia","BOMI","CASES",7,"Patient database",7,0,83533687
"4342",2014-09-14,"Liberia","SINOE",NA,NA,NA,1,0,83533687
